class,giza_srp_wc,srp_extracted_wc,srp_extracted_freq,giza_eng_wc,eng_dict_wc,giza_srp_count,giza_eng_count,giza_srp_eng_count,giza_srp_orig_diacritics,giza_srp_orig_len,giza_srp_lemm_diacritics,giza_srp_lemm_len,srp_extracted_diacritics,srp_extracted_len,giza_eng_lemm_len,eng_dict_len,giza_srp_orig_diacritics_len_ratio,giza_srp_lemm_diacritics_len_ratio,srp_extracted_diacritics_len_ratio,giza_srp_orig_giza_srp_lemm_len_ratio,giza_srp_orig_srp_extracted_len_ratio,giza_srp_orig_giza_eng_lemm_len_ratio,giza_srp_orig_eng_dict_len_ratio,giza_srp_lemm_srp_extracted_len_ratio,giza_srp_lemm_giza_eng_lemm_len_ratio,giza_srp_lemm_eng_dict_len_ratio,srp_extracted_giza_eng_lemm_len_ratio,srp_extracted_eng_dict_len_ratio
1,2,2,1,2,2,2,2,2,0,16,0,13,0,13,8,8,0.0,0.0,0.0,1.2307692307692308,1.2307692307692308,2.0,2.0,1.0,1.625,1.625,1.625,1.625
0,2,2,1,1,1,1,1,1,0,21,0,20,0,20,14,14,0.0,0.0,0.0,1.05,1.05,1.5,1.5,1.0,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.4285714285714286
1,2,2,1,1,1,4,4,4,0,23,0,22,0,18,9,9,0.0,0.0,0.0,1.0454545454545454,1.2777777777777777,2.5555555555555554,2.5555555555555554,1.2222222222222223,2.4444444444444446,2.4444444444444446,2.0,2.0
1,2,2,10,2,2,2,2,2,0,19,0,20,0,18,17,17,0.0,0.0,0.0,0.95,1.0555555555555556,1.1176470588235294,1.1176470588235294,1.1111111111111112,1.1764705882352942,1.1764705882352942,1.0588235294117647,1.0588235294117647
1,2,2,2,2,2,1,1,1,0,23,0,23,0,23,21,21,0.0,0.0,0.0,1.0,1.0,1.0952380952380953,1.0952380952380953,1.0,1.0952380952380953,1.0952380952380953,1.0952380952380953,1.0952380952380953
0,2,2,1,1,1,3,8,3,0,14,0,11,0,9,9,9,0.0,0.0,0.0,1.2727272727272727,1.5555555555555556,1.5555555555555556,1.5555555555555556,1.2222222222222223,1.2222222222222223,1.2222222222222223,1.0,1.0
1,2,2,1,2,2,1,1,1,0,23,0,23,0,23,13,13,0.0,0.0,0.0,1.0,1.0,1.7692307692307692,1.7692307692307692,1.0,1.7692307692307692,1.7692307692307692,1.7692307692307692,1.7692307692307692
1,2,2,4,2,2,9,15,9,0,33,0,29,0,18,16,16,0.0,0.0,0.0,1.1379310344827587,1.8333333333333333,2.0625,2.0625,1.6111111111111112,1.8125,1.8125,1.125,1.125
0,2,2,1,1,1,2,70,2,0,11,0,12,0,9,5,5,0.0,0.0,0.0,0.9166666666666666,1.2222222222222223,2.2,2.2,1.3333333333333333,2.4,2.4,1.8,1.8
1,2,2,9,2,2,1,1,1,1,21,1,21,1,16,15,15,0.047619047619047616,0.047619047619047616,0.0625,1.0,1.3125,1.4,1.4,1.3125,1.4,1.4,1.0666666666666667,1.0666666666666667
1,2,2,15,2,2,1,1,1,1,29,1,29,1,24,15,15,0.034482758620689655,0.034482758620689655,0.041666666666666664,1.0,1.2083333333333333,1.9333333333333333,1.9333333333333333,1.2083333333333333,1.9333333333333333,1.9333333333333333,1.6,1.6
1,2,2,1,2,2,2,2,2,0,18,0,12,0,12,12,12,0.0,0.0,0.0,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0
0,2,2,3,1,1,1,1,1,0,28,0,29,0,25,17,17,0.0,0.0,0.0,0.9655172413793104,1.12,1.6470588235294117,1.6470588235294117,1.16,1.7058823529411764,1.7058823529411764,1.4705882352941178,1.4705882352941178
1,2,2,1,2,2,1,1,1,1,18,1,17,1,17,18,18,0.05555555555555555,0.058823529411764705,0.058823529411764705,1.0588235294117647,1.0588235294117647,1.0,1.0,1.0,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444
1,2,2,1,2,2,2,1,1,0,12,0,12,0,15,9,9,0.0,0.0,0.0,1.0,0.8,1.3333333333333333,1.3333333333333333,0.8,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.6666666666666667
0,2,2,1,1,1,1,1,1,0,10,0,10,0,10,4,4,0.0,0.0,0.0,1.0,1.0,2.5,2.5,1.0,2.5,2.5,2.5,2.5
0,2,2,1,1,1,2,2,2,1,20,1,17,1,17,11,11,0.05,0.058823529411764705,0.058823529411764705,1.1764705882352942,1.1764705882352942,1.8181818181818181,1.8181818181818181,1.0,1.5454545454545454,1.5454545454545454,1.5454545454545454,1.5454545454545454
1,2,2,42,2,2,19,10,10,2,17,2,22,2,17,16,16,0.11764705882352941,0.09090909090909091,0.11764705882352941,0.7727272727272727,1.0,1.0625,1.0625,1.2941176470588236,1.375,1.375,1.0625,1.0625
1,2,2,2,1,1,1,3,1,0,12,0,11,0,11,3,3,0.0,0.0,0.0,1.0909090909090908,1.0909090909090908,4.0,4.0,1.0,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.6666666666666665
1,2,2,1,1,1,2,8,2,2,16,2,13,2,13,15,15,0.125,0.15384615384615385,0.15384615384615385,1.2307692307692308,1.2307692307692308,1.0666666666666667,1.0666666666666667,1.0,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667
1,2,2,70,2,2,2,1,1,0,19,0,18,0,18,14,14,0.0,0.0,0.0,1.0555555555555556,1.0555555555555556,1.3571428571428572,1.3571428571428572,1.0,1.2857142857142858,1.2857142857142858,1.2857142857142858,1.2857142857142858
1,3,3,1,2,2,2,1,1,0,32,0,30,0,30,21,21,0.0,0.0,0.0,1.0666666666666667,1.0666666666666667,1.5238095238095237,1.5238095238095237,1.0,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.4285714285714286
1,2,2,2,2,2,2,2,2,1,18,1,19,1,17,16,16,0.05555555555555555,0.05263157894736842,0.058823529411764705,0.9473684210526315,1.0588235294117647,1.125,1.125,1.1176470588235294,1.1875,1.1875,1.0625,1.0625
1,2,2,1,2,2,2,2,2,0,15,0,16,0,13,14,14,0.0,0.0,0.0,0.9375,1.1538461538461537,1.0714285714285714,1.0714285714285714,1.2307692307692308,1.1428571428571428,1.1428571428571428,0.9285714285714286,0.9285714285714286
0,2,2,1,1,1,4,1,1,1,25,1,24,1,24,10,10,0.04,0.041666666666666664,0.041666666666666664,1.0416666666666667,1.0416666666666667,2.5,2.5,1.0,2.4,2.4,2.4,2.4
1,2,2,12,2,2,9,7,7,0,15,0,17,0,13,15,15,0.0,0.0,0.0,0.8823529411764706,1.1538461538461537,1.0,1.0,1.3076923076923077,1.1333333333333333,1.1333333333333333,0.8666666666666667,0.8666666666666667
1,2,2,7,2,2,6,2,2,0,21,0,17,0,17,17,17,0.0,0.0,0.0,1.2352941176470589,1.2352941176470589,1.2352941176470589,1.2352941176470589,1.0,1.0,1.0,1.0,1.0
0,2,2,1,1,1,2,9,2,0,22,0,20,0,18,10,10,0.0,0.0,0.0,1.1,1.2222222222222223,2.2,2.2,1.1111111111111112,2.0,2.0,1.8,1.8
0,2,2,6,2,2,1,1,1,1,20,1,19,1,19,14,14,0.05,0.05263157894736842,0.05263157894736842,1.0526315789473684,1.0526315789473684,1.4285714285714286,1.4285714285714286,1.0,1.3571428571428572,1.3571428571428572,1.3571428571428572,1.3571428571428572
0,2,2,1,2,2,1,13,1,1,18,1,18,1,18,11,11,0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,1.0,1.6363636363636365,1.6363636363636365,1.0,1.6363636363636365,1.6363636363636365,1.6363636363636365,1.6363636363636365
1,2,2,17,2,2,12,31,9,0,16,0,16,0,16,18,18,0.0,0.0,0.0,1.0,1.0,0.8888888888888888,0.8888888888888888,1.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888
0,2,2,1,1,1,4,6,4,0,18,0,26,0,15,6,6,0.0,0.0,0.0,0.6923076923076923,1.2,3.0,3.0,1.7333333333333334,4.333333333333333,4.333333333333333,2.5,2.5
1,2,2,1,2,2,6,8,6,0,23,0,24,0,24,18,18,0.0,0.0,0.0,0.9583333333333334,0.9583333333333334,1.2777777777777777,1.2777777777777777,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333
0,2,2,2,1,1,1,22,1,0,21,0,21,0,19,5,5,0.0,0.0,0.0,1.0,1.105263157894737,4.2,4.2,1.105263157894737,4.2,4.2,3.8,3.8
0,2,2,10,1,1,1,2,1,0,18,0,13,0,10,5,5,0.0,0.0,0.0,1.3846153846153846,1.8,3.6,3.6,1.3,2.6,2.6,2.0,2.0
0,2,2,1,1,1,2,2,2,0,26,0,22,0,24,10,10,0.0,0.0,0.0,1.1818181818181819,1.0833333333333333,2.6,2.6,0.9166666666666666,2.2,2.2,2.4,2.4
1,2,2,1,2,2,17,109,12,0,20,0,13,0,21,14,14,0.0,0.0,0.0,1.5384615384615385,0.9523809523809523,1.4285714285714286,1.4285714285714286,0.6190476190476191,0.9285714285714286,0.9285714285714286,1.5,1.5
1,2,2,3,2,2,2,2,2,1,17,1,14,1,14,13,13,0.058823529411764705,0.07142857142857142,0.07142857142857142,1.2142857142857142,1.2142857142857142,1.3076923076923077,1.3076923076923077,1.0,1.0769230769230769,1.0769230769230769,1.0769230769230769,1.0769230769230769
1,2,2,1,2,2,4,2,2,1,17,1,19,1,16,9,9,0.058823529411764705,0.05263157894736842,0.0625,0.8947368421052632,1.0625,1.8888888888888888,1.8888888888888888,1.1875,2.111111111111111,2.111111111111111,1.7777777777777777,1.7777777777777777
0,2,2,1,1,1,2,61,2,3,24,3,21,3,21,12,12,0.125,0.14285714285714285,0.14285714285714285,1.1428571428571428,1.1428571428571428,2.0,2.0,1.0,1.75,1.75,1.75,1.75
1,2,2,1,2,2,2,5,2,1,16,1,19,1,16,14,14,0.0625,0.05263157894736842,0.0625,0.8421052631578947,1.0,1.1428571428571428,1.1428571428571428,1.1875,1.3571428571428572,1.3571428571428572,1.1428571428571428,1.1428571428571428
0,2,2,3,2,2,1,1,1,0,16,0,13,0,13,17,17,0.0,0.0,0.0,1.2307692307692308,1.2307692307692308,0.9411764705882353,0.9411764705882353,1.0,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.7647058823529411
1,2,2,4,2,2,1,5,1,1,16,1,14,1,14,17,17,0.0625,0.07142857142857142,0.07142857142857142,1.1428571428571428,1.1428571428571428,0.9411764705882353,0.9411764705882353,1.0,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058
1,2,2,1,2,2,3,7,3,0,18,0,20,0,17,16,16,0.0,0.0,0.0,0.9,1.0588235294117647,1.125,1.125,1.1764705882352942,1.25,1.25,1.0625,1.0625
1,2,2,2,2,2,1,1,1,1,21,1,18,1,18,18,18,0.047619047619047616,0.05555555555555555,0.05555555555555555,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.0,1.0,1.0,1.0,1.0
1,2,2,2,2,2,4,1,1,0,11,0,11,0,11,15,15,0.0,0.0,0.0,1.0,1.0,0.7333333333333333,0.7333333333333333,1.0,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333
1,2,2,4,2,2,11,9,9,0,15,0,19,0,14,12,12,0.0,0.0,0.0,0.7894736842105263,1.0714285714285714,1.25,1.25,1.3571428571428572,1.5833333333333333,1.5833333333333333,1.1666666666666667,1.1666666666666667
1,2,2,1,1,1,12,3,3,1,16,1,16,1,12,8,8,0.0625,0.0625,0.08333333333333333,1.0,1.3333333333333333,2.0,2.0,1.3333333333333333,2.0,2.0,1.5,1.5
1,2,2,2,2,2,2,1,1,0,17,0,16,0,16,16,16,0.0,0.0,0.0,1.0625,1.0625,1.0625,1.0625,1.0,1.0,1.0,1.0,1.0
1,2,2,7,2,2,1,1,1,1,12,1,12,1,12,12,12,0.08333333333333333,0.08333333333333333,0.08333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,2,2,2,2,2,6,5,4,1,18,1,19,1,17,19,19,0.05555555555555555,0.05263157894736842,0.058823529411764705,0.9473684210526315,1.0588235294117647,0.9473684210526315,0.9473684210526315,1.1176470588235294,1.0,1.0,0.8947368421052632,0.8947368421052632
1,2,2,47,2,2,28,26,19,0,30,0,26,0,24,22,22,0.0,0.0,0.0,1.1538461538461537,1.25,1.3636363636363635,1.3636363636363635,1.0833333333333333,1.1818181818181819,1.1818181818181819,1.0909090909090908,1.0909090909090908
0,2,2,3,2,2,1,1,1,0,29,0,29,0,24,28,28,0.0,0.0,0.0,1.0,1.2083333333333333,1.0357142857142858,1.0357142857142858,1.2083333333333333,1.0357142857142858,1.0357142857142858,0.8571428571428571,0.8571428571428571
0,2,2,1,1,1,1,2,1,0,23,0,23,0,23,9,9,0.0,0.0,0.0,1.0,1.0,2.5555555555555554,2.5555555555555554,1.0,2.5555555555555554,2.5555555555555554,2.5555555555555554,2.5555555555555554
1,2,2,36,2,2,3,3,3,1,14,1,12,1,10,14,14,0.07142857142857142,0.08333333333333333,0.1,1.1666666666666667,1.4,1.0,1.0,1.2,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.7142857142857143
1,4,4,1,3,3,5,13,5,0,38,0,28,0,30,27,27,0.0,0.0,0.0,1.3571428571428572,1.2666666666666666,1.4074074074074074,1.4074074074074074,0.9333333333333333,1.037037037037037,1.037037037037037,1.1111111111111112,1.1111111111111112
1,2,2,6,2,2,11,4,4,0,16,0,10,0,7,9,9,0.0,0.0,0.0,1.6,2.2857142857142856,1.7777777777777777,1.7777777777777777,1.4285714285714286,1.1111111111111112,1.1111111111111112,0.7777777777777778,0.7777777777777778
0,2,2,1,1,1,5,9,5,1,22,1,23,1,18,14,14,0.045454545454545456,0.043478260869565216,0.05555555555555555,0.9565217391304348,1.2222222222222223,1.5714285714285714,1.5714285714285714,1.2777777777777777,1.6428571428571428,1.6428571428571428,1.2857142857142858,1.2857142857142858
1,2,2,7,2,2,5,13,5,0,22,0,18,0,15,11,11,0.0,0.0,0.0,1.2222222222222223,1.4666666666666666,2.0,2.0,1.2,1.6363636363636365,1.6363636363636365,1.3636363636363635,1.3636363636363635
0,2,2,1,1,1,2,1,1,0,19,0,19,0,19,13,13,0.0,0.0,0.0,1.0,1.0,1.4615384615384615,1.4615384615384615,1.0,1.4615384615384615,1.4615384615384615,1.4615384615384615,1.4615384615384615
0,2,2,1,2,2,1,1,1,0,15,0,14,0,14,12,12,0.0,0.0,0.0,1.0714285714285714,1.0714285714285714,1.25,1.25,1.0,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.1666666666666667
0,3,3,1,2,2,2,6,2,0,30,0,32,0,30,22,22,0.0,0.0,0.0,0.9375,1.0,1.3636363636363635,1.3636363636363635,1.0666666666666667,1.4545454545454546,1.4545454545454546,1.3636363636363635,1.3636363636363635
0,2,2,1,1,1,3,1,1,2,16,2,15,2,15,4,4,0.125,0.13333333333333333,0.13333333333333333,1.0666666666666667,1.0666666666666667,4.0,4.0,1.0,3.75,3.75,3.75,3.75
1,2,2,1,2,2,4,3,3,1,28,1,27,1,25,18,18,0.03571428571428571,0.037037037037037035,0.04,1.037037037037037,1.12,1.5555555555555556,1.5555555555555556,1.08,1.5,1.5,1.3888888888888888,1.3888888888888888
1,2,2,1,2,2,1,1,1,0,25,0,23,0,23,18,18,0.0,0.0,0.0,1.0869565217391304,1.0869565217391304,1.3888888888888888,1.3888888888888888,1.0,1.2777777777777777,1.2777777777777777,1.2777777777777777,1.2777777777777777
0,2,2,1,2,2,3,2,2,0,24,0,25,0,23,17,17,0.0,0.0,0.0,0.96,1.0434782608695652,1.411764705882353,1.411764705882353,1.0869565217391304,1.4705882352941178,1.4705882352941178,1.3529411764705883,1.3529411764705883
1,2,2,5,2,2,3,1,1,0,17,0,15,0,13,11,11,0.0,0.0,0.0,1.1333333333333333,1.3076923076923077,1.5454545454545454,1.5454545454545454,1.1538461538461537,1.3636363636363635,1.3636363636363635,1.1818181818181819,1.1818181818181819
1,2,2,1,2,2,6,6,4,0,15,0,17,0,14,9,9,0.0,0.0,0.0,0.8823529411764706,1.0714285714285714,1.6666666666666667,1.6666666666666667,1.2142857142857142,1.8888888888888888,1.8888888888888888,1.5555555555555556,1.5555555555555556
0,4,4,2,2,2,1,1,1,2,42,2,43,2,34,13,13,0.047619047619047616,0.046511627906976744,0.058823529411764705,0.9767441860465116,1.2352941176470589,3.230769230769231,3.230769230769231,1.2647058823529411,3.3076923076923075,3.3076923076923075,2.6153846153846154,2.6153846153846154
1,2,2,13,2,2,2,5,2,0,16,0,15,0,15,12,12,0.0,0.0,0.0,1.0666666666666667,1.0666666666666667,1.3333333333333333,1.3333333333333333,1.0,1.25,1.25,1.25,1.25
0,2,2,2,1,1,1,45,1,0,16,0,15,0,15,8,8,0.0,0.0,0.0,1.0666666666666667,1.0666666666666667,2.0,2.0,1.0,1.875,1.875,1.875,1.875
0,3,3,1,2,2,1,2,1,1,22,1,20,1,20,14,14,0.045454545454545456,0.05,0.05,1.1,1.1,1.5714285714285714,1.5714285714285714,1.0,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.4285714285714286
1,2,2,1,2,2,12,81,12,1,19,1,16,1,16,15,15,0.05263157894736842,0.0625,0.0625,1.1875,1.1875,1.2666666666666666,1.2666666666666666,1.0,1.0666666666666667,1.0666666666666667,1.0666666666666667,1.0666666666666667
1,2,2,2,2,2,6,6,6,0,19,0,22,0,18,18,18,0.0,0.0,0.0,0.8636363636363636,1.0555555555555556,1.0555555555555556,1.0555555555555556,1.2222222222222223,1.2222222222222223,1.2222222222222223,1.0,1.0
0,2,2,1,1,1,1,3,1,0,16,0,13,0,11,6,6,0.0,0.0,0.0,1.2307692307692308,1.4545454545454546,2.6666666666666665,2.6666666666666665,1.1818181818181819,2.1666666666666665,2.1666666666666665,1.8333333333333333,1.8333333333333333
0,2,2,1,1,1,2,46,2,0,17,0,14,0,11,4,4,0.0,0.0,0.0,1.2142857142857142,1.5454545454545454,4.25,4.25,1.2727272727272727,3.5,3.5,2.75,2.75
0,2,2,1,1,1,3,3,3,0,22,0,12,0,12,6,6,0.0,0.0,0.0,1.8333333333333333,1.8333333333333333,3.6666666666666665,3.6666666666666665,1.0,2.0,2.0,2.0,2.0
1,2,2,24,2,2,4,6,4,1,27,1,22,1,22,12,12,0.037037037037037035,0.045454545454545456,0.045454545454545456,1.2272727272727273,1.2272727272727273,2.25,2.25,1.0,1.8333333333333333,1.8333333333333333,1.8333333333333333,1.8333333333333333
1,2,2,1,2,2,1,1,1,0,25,0,22,0,22,16,16,0.0,0.0,0.0,1.1363636363636365,1.1363636363636365,1.5625,1.5625,1.0,1.375,1.375,1.375,1.375
1,2,2,2,2,2,9,54,9,0,16,0,16,0,16,11,11,0.0,0.0,0.0,1.0,1.0,1.4545454545454546,1.4545454545454546,1.0,1.4545454545454546,1.4545454545454546,1.4545454545454546,1.4545454545454546
1,2,2,1,2,2,2,8,2,0,18,0,15,0,15,16,16,0.0,0.0,0.0,1.2,1.2,1.125,1.125,1.0,0.9375,0.9375,0.9375,0.9375
1,2,2,30,2,2,2,5,2,2,26,2,28,2,25,17,17,0.07692307692307693,0.07142857142857142,0.08,0.9285714285714286,1.04,1.5294117647058822,1.5294117647058822,1.12,1.6470588235294117,1.6470588235294117,1.4705882352941178,1.4705882352941178
1,2,2,3,2,2,4,1,1,0,13,0,12,0,12,13,13,0.0,0.0,0.0,1.0833333333333333,1.0833333333333333,1.0,1.0,1.0,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231
0,3,3,1,1,1,2,44,2,0,26,0,29,0,22,4,4,0.0,0.0,0.0,0.896551724137931,1.1818181818181819,6.5,6.5,1.3181818181818181,7.25,7.25,5.5,5.5
0,3,3,1,2,2,2,2,2,1,27,1,21,1,21,15,15,0.037037037037037035,0.047619047619047616,0.047619047619047616,1.2857142857142858,1.2857142857142858,1.8,1.8,1.0,1.4,1.4,1.4,1.4
0,2,2,1,1,1,3,1,1,0,21,0,21,0,21,8,8,0.0,0.0,0.0,1.0,1.0,2.625,2.625,1.0,2.625,2.625,2.625,2.625
0,2,2,2,1,1,1,1,1,0,16,0,15,0,12,10,10,0.0,0.0,0.0,1.0666666666666667,1.3333333333333333,1.6,1.6,1.25,1.5,1.5,1.2,1.2
1,2,2,10,2,2,10,48,10,1,21,1,17,1,14,12,12,0.047619047619047616,0.058823529411764705,0.07142857142857142,1.2352941176470589,1.5,1.75,1.75,1.2142857142857142,1.4166666666666667,1.4166666666666667,1.1666666666666667,1.1666666666666667
1,2,2,9,2,2,3,9,3,0,28,0,25,0,25,25,25,0.0,0.0,0.0,1.12,1.12,1.12,1.12,1.0,1.0,1.0,1.0,1.0
1,3,3,1,2,2,2,3,2,0,29,0,27,0,27,15,15,0.0,0.0,0.0,1.0740740740740742,1.0740740740740742,1.9333333333333333,1.9333333333333333,1.0,1.8,1.8,1.8,1.8
1,2,2,1,2,2,3,1,1,0,12,0,12,0,12,13,13,0.0,0.0,0.0,1.0,1.0,0.9230769230769231,0.9230769230769231,1.0,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231
1,2,2,1,2,2,2,1,1,0,16,0,16,0,16,21,21,0.0,0.0,0.0,1.0,1.0,0.7619047619047619,0.7619047619047619,1.0,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619
1,2,2,11,2,2,5,4,3,1,16,1,14,1,14,14,14,0.0625,0.07142857142857142,0.07142857142857142,1.1428571428571428,1.1428571428571428,1.1428571428571428,1.1428571428571428,1.0,1.0,1.0,1.0,1.0
0,2,2,1,1,1,2,1,1,0,21,0,21,0,18,5,5,0.0,0.0,0.0,1.0,1.1666666666666667,4.2,4.2,1.1666666666666667,4.2,4.2,3.6,3.6
1,2,2,1,1,1,3,4,2,0,15,0,18,0,15,11,11,0.0,0.0,0.0,0.8333333333333334,1.0,1.3636363636363635,1.3636363636363635,1.2,1.6363636363636365,1.6363636363636365,1.3636363636363635,1.3636363636363635
1,3,3,1,2,2,11,2,2,0,29,0,23,0,23,15,15,0.0,0.0,0.0,1.2608695652173914,1.2608695652173914,1.9333333333333333,1.9333333333333333,1.0,1.5333333333333334,1.5333333333333334,1.5333333333333334,1.5333333333333334
1,2,2,1,2,2,6,6,6,0,27,0,35,0,24,21,21,0.0,0.0,0.0,0.7714285714285715,1.125,1.2857142857142858,1.2857142857142858,1.4583333333333333,1.6666666666666667,1.6666666666666667,1.1428571428571428,1.1428571428571428
1,2,2,1,2,2,3,3,3,0,27,0,28,0,25,16,16,0.0,0.0,0.0,0.9642857142857143,1.08,1.6875,1.6875,1.12,1.75,1.75,1.5625,1.5625
0,2,2,1,1,1,4,4,4,0,20,0,17,0,12,9,9,0.0,0.0,0.0,1.1764705882352942,1.6666666666666667,2.2222222222222223,2.2222222222222223,1.4166666666666667,1.8888888888888888,1.8888888888888888,1.3333333333333333,1.3333333333333333
0,4,4,1,2,2,2,28,2,3,38,3,38,3,36,17,17,0.07894736842105263,0.07894736842105263,0.08333333333333333,1.0,1.0555555555555556,2.235294117647059,2.235294117647059,1.0555555555555556,2.235294117647059,2.235294117647059,2.1176470588235294,2.1176470588235294
1,2,2,1,2,2,1,1,1,1,16,1,16,1,16,18,18,0.0625,0.0625,0.0625,1.0,1.0,0.8888888888888888,0.8888888888888888,1.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888
1,3,3,1,2,2,1,1,1,0,21,0,20,0,20,17,17,0.0,0.0,0.0,1.05,1.05,1.2352941176470589,1.2352941176470589,1.0,1.1764705882352942,1.1764705882352942,1.1764705882352942,1.1764705882352942
1,2,2,1,2,2,2,2,2,0,19,0,21,0,19,17,17,0.0,0.0,0.0,0.9047619047619048,1.0,1.1176470588235294,1.1176470588235294,1.105263157894737,1.2352941176470589,1.2352941176470589,1.1176470588235294,1.1176470588235294
0,2,2,1,1,1,4,4,4,0,21,0,21,0,14,8,8,0.0,0.0,0.0,1.0,1.5,2.625,2.625,1.5,2.625,2.625,1.75,1.75
1,2,2,1,2,2,1,2,1,1,13,1,13,1,13,18,18,0.07692307692307693,0.07692307692307693,0.07692307692307693,1.0,1.0,0.7222222222222222,0.7222222222222222,1.0,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7222222222222222
0,2,2,1,1,1,1,1,1,0,11,0,11,0,11,6,6,0.0,0.0,0.0,1.0,1.0,1.8333333333333333,1.8333333333333333,1.0,1.8333333333333333,1.8333333333333333,1.8333333333333333,1.8333333333333333
1,2,2,3,2,2,5,3,2,0,17,0,14,0,14,22,22,0.0,0.0,0.0,1.2142857142857142,1.2142857142857142,0.7727272727272727,0.7727272727272727,1.0,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364
1,2,2,3,2,2,1,1,1,1,16,1,16,1,16,16,16,0.0625,0.0625,0.0625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,3,3,1,1,1,1,1,1,0,28,0,28,0,28,6,6,0.0,0.0,0.0,1.0,1.0,4.666666666666667,4.666666666666667,1.0,4.666666666666667,4.666666666666667,4.666666666666667,4.666666666666667
1,2,2,1,2,2,4,4,4,1,24,1,26,1,22,14,14,0.041666666666666664,0.038461538461538464,0.045454545454545456,0.9230769230769231,1.0909090909090908,1.7142857142857142,1.7142857142857142,1.1818181818181819,1.8571428571428572,1.8571428571428572,1.5714285714285714,1.5714285714285714
1,2,2,18,2,2,1,1,1,0,18,0,16,0,16,15,15,0.0,0.0,0.0,1.125,1.125,1.2,1.2,1.0,1.0666666666666667,1.0666666666666667,1.0666666666666667,1.0666666666666667
1,2,2,1,2,2,14,29,13,0,23,0,21,0,24,20,20,0.0,0.0,0.0,1.0952380952380953,0.9583333333333334,1.15,1.15,0.875,1.05,1.05,1.2,1.2
0,3,3,1,2,2,1,3,1,0,39,0,39,0,39,24,24,0.0,0.0,0.0,1.0,1.0,1.625,1.625,1.0,1.625,1.625,1.625,1.625
1,2,2,24,2,2,19,27,15,0,19,0,19,0,15,15,15,0.0,0.0,0.0,1.0,1.2666666666666666,1.2666666666666666,1.2666666666666666,1.2666666666666666,1.2666666666666666,1.2666666666666666,1.0,1.0
1,2,2,3,2,2,3,12,3,0,24,0,29,0,19,9,9,0.0,0.0,0.0,0.8275862068965517,1.263157894736842,2.6666666666666665,2.6666666666666665,1.5263157894736843,3.2222222222222223,3.2222222222222223,2.111111111111111,2.111111111111111
1,2,2,3,1,1,1,2,1,0,18,0,12,0,12,9,9,0.0,0.0,0.0,1.5,1.5,2.0,2.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333
1,3,3,1,2,2,1,1,1,1,19,1,15,1,15,16,16,0.05263157894736842,0.06666666666666667,0.06666666666666667,1.2666666666666666,1.2666666666666666,1.1875,1.1875,1.0,0.9375,0.9375,0.9375,0.9375
1,2,2,1,2,2,4,4,4,0,26,0,27,0,22,18,18,0.0,0.0,0.0,0.9629629629629629,1.1818181818181819,1.4444444444444444,1.4444444444444444,1.2272727272727273,1.5,1.5,1.2222222222222223,1.2222222222222223
0,3,3,1,2,2,2,2,2,1,18,1,18,1,16,14,14,0.05555555555555555,0.05555555555555555,0.0625,1.0,1.125,1.2857142857142858,1.2857142857142858,1.125,1.2857142857142858,1.2857142857142858,1.1428571428571428,1.1428571428571428
0,3,3,1,2,2,2,78,2,0,30,0,26,0,26,15,15,0.0,0.0,0.0,1.1538461538461537,1.1538461538461537,2.0,2.0,1.0,1.7333333333333334,1.7333333333333334,1.7333333333333334,1.7333333333333334
1,2,2,2,2,2,2,2,2,0,18,0,16,0,16,15,15,0.0,0.0,0.0,1.125,1.125,1.2,1.2,1.0,1.0666666666666667,1.0666666666666667,1.0666666666666667,1.0666666666666667
